SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-19-2025,Single Family Residential,26 Helen Ave,Cortland,NY,13045,130000,2,1.0,Rebecca Tucker,576,8276,1951,,226,,Sold,,,https://www.redfin.com/NY/Cortland/26-Helen-Ave-13045/home/125443590,CNYIS,S1628429,N,Y,42.6030299,-76.1942574
PAST SALE,July-31-2023,Single Family Residential,6556 Route 91,East Homer,NY,13158,205000,4,1.5,Truxton,1520,1306800,1880,,135,,Sold,,,https://www.redfin.com/NY/East-Homer/6556-13158/home/189289780,CNYIS,S1467979,N,Y,42.724375,-76.02692
PAST SALE,January-5-2026,Vacant Land,2363 W State Route 221,Marathon,NY,13803,155000,,,Lapeer,,1968476,,,,,Sold,,,https://www.redfin.com/NY/Marathon/2363-State-Route-221-13803/home/125317790,CNYIS,S1635182,N,Y,42.432165,-76.119529
PAST SALE,November-14-2024,Mobile/Manufactured Home,4439 N Tower Rd,Cincinnatus,NY,13040,150000,3,2.0,Solon,1680,87120,1998,,89,,Sold,,,https://www.redfin.com/NY/Cincinnatus/4439-N-Tower-Rd-13040/home/125373646,CNYIS,S1551529,N,Y,42.6216964,-76.0110022
PAST SALE,September-10-2025,Multi-Family (2-4 Unit),33 Cortland St,Homer,NY,13077,250000,5,3.0,Homer,2640,12669,1850,,95,,Sold,,,https://www.redfin.com/NY/Homer/33-Cortland-St-13077/home/125333106,CNYIS,S1610006,N,Y,42.6333475,-76.1826079
PAST SALE,November-17-2025,Condo/Co-op,1150 The Park Unit D,Cortland,NY,13045,200000,2,2.0,Village Park Condo,1256,4792,1987,,159,273,Sold,,,https://www.redfin.com/NY/Cortland/1150-The-Park-13045/unit-D/home/125299733,CNYIS,S1638410,N,Y,42.5850453,-76.198672
PAST SALE,November-16-2023,Single Family Residential,7380 Palmer Rd,Tully,NY,13159,530000,3,2.0,Brevett Tract,1508,18295,1955,,351,,Sold,,,https://www.redfin.com/NY/Tully/7380-Palmer-Rd-13159/home/125315585,CNYIS,S1491047,N,Y,42.7636376,-76.145743
PAST SALE,May-19-2025,Vacant Land,6036 Melody Lake Rd,Willet,NY,13863,276000,3,1.0,Melody Lake Sub #2,1200,21870,2003,,230,,Sold,,,https://www.redfin.com/NY/Willet/6036-Melody-Lake-Rd-13863/home/125527135,CNYIS,S1593765,N,Y,42.4694145,-75.8771471
PAST SALE,July-17-2023,Single Family Residential,124 Clinton Ave,Cortland,NY,13045,146000,2,1.5,Cortland,1137,9431,1915,,128,,Sold,,,https://www.redfin.com/NY/Cortland/124-Clinton-Ave-13045/home/125295783,CNYIS,S1462657,N,Y,42.6057209,-76.1701335
PAST SALE,September-19-2025,Single Family Residential,1219 Louise Dr,Cortland,NY,13045,220500,2,1.0,Cortlandville,1040,9147,1956,,212,,Sold,,,https://www.redfin.com/NY/Cortland/1219-Louise-Dr-13045/home/125380627,CNYIS,S1626057,N,Y,42.5852462,-76.1943355
PAST SALE,September-23-2024,Single Family Residential,132 Tompkins St,Cortland,NY,13045,245000,4,1.5,Cortland,2341,15019,1893,,105,,Sold,,,https://www.redfin.com/NY/Cortland/132-Tompkins-St-13045/home/125414096,CNYIS,S1548525,N,Y,42.5923968,-76.1891575
PAST SALE,April-30-2024,Single Family Residential,4329 Alexandria Dr,Cortland,NY,13045,305990,3,3.0,Cortlandville,1960,19166,1971,,156,,Sold,,,https://www.redfin.com/NY/Cortland/4329-Alexandria-Dr-13045/home/125355962,CNYIS,S1523155,N,Y,42.6161861,-76.1979125
PAST SALE,October-24-2025,Single Family Residential,7528 Song Lake Rd,Tully,NY,13159,755000,3,3.0,Preble,2388,33977,1994,,316,,Sold,,,https://www.redfin.com/NY/Tully/7528-Song-Lake-Rd-13159/home/108362338,CNYIS,S1628894,N,Y,42.7701839,-76.1506806
PAST SALE,October-8-2024,Single Family Residential,3760 Mcgraw Marathon Rd,Mc Graw,NY,13101,235000,3,1.5,Cortlandville,1852,68825,1970,,127,,Sold,,,https://www.redfin.com/NY/Mc-Graw/3760-McGraw-Marathon-Rd-13101/home/125272193,CNYIS,S1552534,N,Y,42.5883129,-76.0830161
PAST SALE,May-25-2023,Single Family Residential,71 Van Hoesen St,Cortland,NY,13045,149800,3,1.5,Benedict Bushby & Richard,984,4396,1900,,152,,Sold,,,https://www.redfin.com/NY/Cortland/71-Van-Hoesen-St-13045/home/125553831,CNYIS,S1461095,N,Y,42.6070505,-76.191191
PAST SALE,October-31-2024,Single Family Residential,4705 Gee Rd,Cincinnatus,NY,13040,293000,5,2.0,Cincinnatus,2368,4324201,1880,,124,,Sold,,,https://www.redfin.com/NY/Cincinnatus/4705-Gee-Brook-Rd-13040/home/125293545,GBAOR,327050,N,Y,42.497907,-75.964558
PAST SALE,February-21-2025,Mobile/Manufactured Home,1050 Albro Rd,Marathon,NY,13803,160000,3,2.0,Marathon,1344,179032,1992,,119,,Sold,,,https://www.redfin.com/NY/Marathon/1050-Albro-Rd-13803/home/125370326,CNYIS,S1574410,N,Y,42.4584997,-76.0351727
PAST SALE,November-4-2024,Single Family Residential,44 Madison St,Cortland,NY,13045,247500,3,1.5,Cortland,2082,5835,1890,,119,,Sold,,,https://www.redfin.com/NY/Cortland/44-Madison-St-13045/home/125375734,CNYIS,S1561461,N,Y,42.604594,-76.184268
PAST SALE,September-15-2025,Single Family Residential,1600 Texas Valley Rd Rd,Marathon,NY,13803,150000,3,1.0,Marathon,1152,55321,1976,,130,,Sold,,,https://www.redfin.com/NY/Marathon/1600-Texas-Valley-Rd-13803/home/125449145,IBRMLS,R1621499,N,Y,42.4851026,-75.9729542
PAST SALE,June-26-2024,Single Family Residential,7 Ellwood Ave,Cortland,NY,13045,192000,2,1.0,Cortland,1524,12375,1942,,126,,Sold,,,https://www.redfin.com/NY/Cortland/7-Ellwood-Ave-13045/home/191754909,CNYIS,S1530889,N,Y,42.5995468,-76.196373
PAST SALE,December-27-2024,Single Family Residential,405 Hatfield Hill Rd,Cortland,NY,13045,440000,3,2.0,Homer,1732,941767,1991,,254,,Sold,,,https://www.redfin.com/NY/Cortland/405-Hatfield-Rd-13045/home/125395132,CNYIS,S1570998,N,Y,42.6262206,-76.2483265
PAST SALE,January-3-2025,Mobile/Manufactured Home,7276 Oil Mill Rd,De Ruyter,NY,13052,47000,3,1.0,Cuyler,1104,64469,1973,,43,,Sold,,,https://www.redfin.com/NY/De-Ruyter/7276-Oil-Mill-Rd-13052/home/125277510,CNYIS,S1574836,N,Y,42.7592431,-75.8981397
PAST SALE,September-16-2024,Single Family Residential,8 Brown Ave,Cortland,NY,13045,205000,3,1.0,Thomas E Griffin,1260,7259,1914,,163,,Sold,,,https://www.redfin.com/NY/Cortland/8-Brown-Ave-13045/home/125462713,CNYIS,S1547451,N,Y,42.6065807,-76.1841657
PAST SALE,June-24-2025,Single Family Residential,7516 Friendly Ln,Tully,NY,13159,300000,3,3.0,Friendly Shores,1752,23087,1972,,171,,Sold,,,https://www.redfin.com/NY/Tully/7516-Friendly-Ln-13159/home/125514399,CNYIS,S1607595,N,Y,42.7705626,-76.1335581
PAST SALE,September-9-2025,Vacant Land,6720 Haights Gulf Rd,Cortland,NY,13045,189000,,,Truxton,,3090582,,,,,Sold,,,https://www.redfin.com/NY/Cortland/6720-Haights-Gulf-Rd-13045/home/125550897,CNYIS,S1611641,N,Y,42.7326952,-76.0727536
PAST SALE,December-26-2023,Single Family Residential,8 Atkins Ave,Cortland,NY,13045,160000,3,1.0,Cortland,1813,8100,1920,,88,,Sold,,,https://www.redfin.com/NY/Cortland/8-Atkins-Ave-13045/home/125406603,CNYIS,S1504327,N,Y,42.5989677,-76.1984974
PAST SALE,September-29-2023,Single Family Residential,14 Brown Ave,Cortland,NY,13045,185000,3,2.5,Cortland,1712,8388,1910,,108,,Sold,,,https://www.redfin.com/NY/Cortland/14-Brown-Ave-13045/home/125453048,CNYIS,S1477777,N,Y,42.6069827,-76.1846061
PAST SALE,October-24-2023,Vacant Land,2774 Maricle Rd,Cincinnatus,NY,13040,157000,3,2.0,Christmas & Assoc Inc,1008,2423678,2011,,156,,Sold,,,https://www.redfin.com/NY/Cincinnatus/2774-Maricle-Rd-13040/home/125531700,CNYIS,S1493616,N,Y,42.5433584,-75.9814998
PAST SALE,July-27-2023,Single Family Residential,1039 Texas Valley Rd,Marathon,NY,13803,225000,3,2.0,Marathon,1790,46174,1971,,126,,Sold,,,https://www.redfin.com/NY/Marathon/1039-Texas-Valley-Rd-13803/home/125516687,CNYIS,S1473314,N,Y,42.4586447,-75.9891857
PAST SALE,January-4-2024,Single Family Residential,3652 Pendleton Street Ext St,Cortland,NY,13045,84000,3,1.0,Cortland,1128,11761,1987,,74,,Sold,,,https://www.redfin.com/NY/Cortland/3652-Pendleton-Street-Ext-13045/home/125324347,CNYIS,S1508330,N,Y,42.5840589,-76.1701164
PAST SALE,October-8-2024,Single Family Residential,1 Regina Dr,Cortland,NY,13045,170000,3,2.0,Cortland,1303,31138,1979,,130,,Sold,,,https://www.redfin.com/NY/Cortland/1-Regina-Dr-13045/home/125362800,CNYIS,S1551207,N,Y,42.6030512,-76.1629543
PAST SALE,April-10-2025,Vacant Land,0 Briar Hill Rd,Homer,NY,13077,49000,,,Homer,,100624,,,,,Sold,,,https://www.redfin.com/NY/Homer/Briarhill-Rd-13045/home/177842719,CNYIS,S1586505,N,Y,42.634185,-76.213837
PAST SALE,August-5-2024,Single Family Residential,4290 Locust Ave,Cortland,NY,13045,140000,2,2.0,Cortlandville,1888,51836,1843,,74,,Sold,,,https://www.redfin.com/NY/Cortland/4290-Locust-Ave-13045/home/125474861,CNYIS,S1545404,N,Y,42.6143132,-76.166336
PAST SALE,April-26-2024,Single Family Residential,2129 Darius Dr Unit 17G,Cortland,NY,13045,175000,2,1.5,Arcadia Sub Sec V,1116,871,1980,,157,422,Sold,,,https://www.redfin.com/NY/Cortland/2129-Darius-Dr-13045/unit-17G/home/125462262,CNYIS,S1521804,N,Y,42.5101532,-76.1433876
PAST SALE,July-31-2025,Single Family Residential,25 Morningside Dr,Cortland,NY,13045,350000,3,2.5,Cortland,1654,34004,1959,,212,,Sold,,,https://www.redfin.com/NY/Cortland/25-Morningside-Dr-13045/home/125345760,CNYIS,S1612568,N,Y,42.6137969,-76.159455
PAST SALE,October-1-2024,Single Family Residential,1179 Blue Creek Rd,Cortland,NY,13045,245000,4,2.0,Cortlandville,1656,18781,1957,,148,,Sold,,,https://www.redfin.com/NY/Cortland/1179-Blue-Creek-Rd-13045/home/125570445,CNYIS,S1551813,N,Y,42.6151063,-76.1971644
PAST SALE,March-15-2023,Single Family Residential,14 Morningside Dr,Cortland,NY,13045,200000,3,2.0,Morningside Drive,1696,11325,1958,,118,,Sold,,,https://www.redfin.com/NY/Cortland/14-Morningside-Dr-13045/home/125270375,CNYIS,S1451298,N,Y,42.6137409,-76.1608867
PAST SALE,June-30-2025,Single Family Residential,5995 Loomis Rd,De Ruyter,NY,13052,150000,3,1.0,Taylor,1370,348480,1900,,109,,Sold,,,https://www.redfin.com/NY/De-Ruyter/5995-Loomis-Rd-13052/home/125518451,IBRMLS,R1597844,N,Y,42.5987625,-75.8792507
PAST SALE,April-15-2025,Single Family Residential,725 Hawley Pl,Harford,NY,13784,151000,2,1.0,Harford,955,11300,1880,,158,,Sold,,,https://www.redfin.com/NY/Harford/725-Hawley-Pl-13784/home/125386254,IBRMLS,R1585904,N,Y,42.425958,-76.22633
PAST SALE,June-16-2023,Single Family Residential,25 Cowance St,Cortland,NY,13045,196025,4,1.5,Scotholm Tr,1323,10000,1957,,148,,Sold,,,https://www.redfin.com/NY/Cortland/25-Cowance-St-13045/home/125560487,CNYIS,S1469209,N,Y,42.6046003,-76.199135
PAST SALE,May-23-2023,Single Family Residential,4050 Westmore Ln,Cortland,NY,13045,375000,3,2.0,Westmore,1682,21027,1961,,223,,Sold,,,https://www.redfin.com/NY/Cortland/4050-Westmore-Ln-13045/home/125467919,CNYIS,S1456803,N,Y,42.6029827,-76.207772
PAST SALE,April-19-2024,Single Family Residential,3646 Pendleton Street Ext,Cortland,NY,13045,129000,2,1.0,Cortland,936,20473,1965,,138,,Sold,,,https://www.redfin.com/NY/Cortland/3646-Pendleton-Street-Ext-13045/home/125321460,CNYIS,S1521875,N,Y,42.5837353,-76.1701489
PAST SALE,October-3-2023,Multi-Family (2-4 Unit),4 Mill St,Marathon,NY,13083,140000,6,4.0,Marathon,2112,,1900,,66,,Sold,,,https://www.redfin.com/NY/Marathon/4-Mill-ST-13083/home/185871386,CNYIS,S1479978,N,Y,42.440595,-76.035978
PAST SALE,October-8-2024,Vacant Land,1229 Muster Rd,Marathon,NY,13803,10000,3,1.0,Town/Lapeer,715,8750,1963,,14,,Sold,,,https://www.redfin.com/NY/Marathon/1229-Muster-Rd-13803/home/125531051,CNYIS,S1551496,N,Y,42.4677364,-76.0614854
PAST SALE,May-3-2023,Vacant Land,"1247,1249 Route 26",Willet,NY,13863,150000,,,Willet,,4356000,,,,,Sold,,,https://www.redfin.com/NY/Willet/1247-Rt-26-13863/unit-1249/home/125409360,CNYIS,S1459675,N,Y,42.4676978,-75.9126589
PAST SALE,July-26-2024,Single Family Residential,2260 Gee Hill Rd,Dryden,NY,13053,257500,2,2.0,Virgil,1044,36154,1970,,247,,Sold,,,https://www.redfin.com/NY/Dryden/2260-Gee-Hill-Rd-13053/home/125352645,CNYIS,S1542297,N,Y,42.5191531,-76.2516484
PAST SALE,November-14-2024,Vacant Land,38 Prospect St,Homer,NY,13077,30000,,,Homer,,9583,,,,,Sold,,,https://www.redfin.com/NY/Homer/38-Prospect-St-13077/home/125540053,CNYIS,S1526972,N,Y,42.6418935,-76.1906133
PAST SALE,September-22-2025,Single Family Residential,1358 Conrad Rd,Marathon,NY,13803,31070,5,1.0,Marathon,2451,43560,1900,,13,,Sold,,,https://www.redfin.com/NY/Marathon/1358-Conrad-Rd-13803/home/125384401,CNYIS,S1609135,N,Y,42.4730088,-76.0227011
PAST SALE,June-18-2024,Multi-Family (2-4 Unit),2865 Webb Rd,Cortland,NY,13045,167000,3,2.0,Virgil,2197,34848,1855,,76,,Sold,,,https://www.redfin.com/NY/Cortland/2865-Webb-Rd-13045/unit-2/home/181769558,CNYIS,S1531272,N,Y,42.5461896,-76.2385186
PAST SALE,October-16-2024,Single Family Residential,26 William St,Cortland,NY,13045,191000,3,1.5,Cortlandville,1400,7511,1940,,136,,Sold,,,https://www.redfin.com/NY/Cortland/26-William-St-13045/home/125311289,CNYIS,S1553627,N,Y,42.5966831,-76.1766757
PAST SALE,August-11-2025,Single Family Residential,5754 Cheningo Solon Pond Rd,Cincinnatus,NY,13040,217000,3,2.0,Truxton,1414,168577,1974,,153,,Sold,,,https://www.redfin.com/NY/Cincinnatus/5754-Cheningo-Solon-Pond-Rd-13040/home/125492265,CNYIS,S1605352,N,Y,42.662364,-75.9822556
PAST SALE,October-31-2025,Single Family Residential,6316 Route 11,Homer,NY,13077,195000,2,1.0,Preble,1056,69696,1967,,185,,Sold,,,https://www.redfin.com/NY/Homer/6316-U-S-11-13077/home/197180633,CNYIS,S1630601,N,Y,42.7124084,-76.1385543
PAST SALE,October-25-2024,Single Family Residential,2146 E River Rd,Cortland,NY,13045,300000,3,2.0,Homer,1456,442569,2005,,206,,Sold,,,https://www.redfin.com/NY/Cortland/2146-E-River-Rd-13045/home/125410893,CNYIS,S1553621,N,Y,42.6350075,-76.1331505
PAST SALE,August-30-2024,Single Family Residential,11 Grove St,Homer,NY,13077,150000,3,1.5,Homer,1526,9643,1880,,98,,Sold,,,https://www.redfin.com/NY/Homer/11-Grove-St-13077/home/125459997,CNYIS,S1545181,N,Y,42.6375115,-76.1858844
PAST SALE,October-2-2025,Single Family Residential,780 Hart Dr,Cortland,NY,13045,330000,4,3.0,Hart Estates Sec 1,2318,51401,1969,,142,,Sold,,,https://www.redfin.com/NY/Cortland/780-Hart-Dr-13045/home/125430461,CNYIS,S1626754,N,Y,42.5996398,-76.2233408
PAST SALE,December-29-2023,Single Family Residential,3350 Pine Rd,Marathon,NY,13803,135000,3,2.0,Marathon,1920,,1987,,70,,Sold,,,https://www.redfin.com/NY/Marathon/3350-Pine-Hill-Rd-13803/home/125396046,GBAOR,323909,N,Y,42.4818855,-76.0529633
PAST SALE,September-15-2025,Single Family Residential,8 Fifth Ave,Cortland,NY,13045,170000,3,2.0,Cortland,1438,9513,1927,,118,,Sold,,,https://www.redfin.com/NY/Cortland/8-5th-Ave-13045/home/125546204,CNYIS,S1615460,N,Y,42.6088797,-76.1924518
PAST SALE,December-13-2024,Single Family Residential,6889 State Route 281,Preble,NY,13141,206000,4,1.5,Preble,1856,39204,1880,,111,,Sold,,,https://www.redfin.com/NY/Preble/6889-State-Route-281-13141/home/125514623,CNYIS,S1573121,N,Y,42.7367459,-76.148505
PAST SALE,March-17-2025,Single Family Residential,71 Randall St,Cortland,NY,13045,155000,2,1.0,Greater Cortland Co,900,5500,1940,,172,,Sold,,,https://www.redfin.com/NY/Cortland/71-Randall-St-13045/home/125327090,CNYIS,S1583149,N,Y,42.5949297,-76.1726514
PAST SALE,August-22-2024,Single Family Residential,80 Greenbush St,Cortland,NY,13045,169900,3,1.5,Cortland,1218,4791,1940,,139,,Sold,,,https://www.redfin.com/NY/Cortland/80-Greenbush-St-13045/home/125297800,CNYIS,S1542825,N,Y,42.5961951,-76.1754531
PAST SALE,February-2-2024,Single Family Residential,1129 Conrad Rd,Marathon,NY,13803,168500,3,2.0,Marathon,1152,45738,1979,,146,,Sold,,,https://www.redfin.com/NY/Marathon/1129-Conrad-Rd-13803/home/125269239,CNYIS,S1510882,N,Y,42.4624228,-76.0291613
PAST SALE,August-15-2024,Single Family Residential,72 S West St,Cortland,NY,13045,93000,2,1.0,Homer,864,10714,1960,,108,,Sold,,,https://www.redfin.com/NY/Cortland/72-S-West-St-13045/home/125488970,CNYIS,S1544561,N,Y,42.6321292,-76.191103
PAST SALE,February-10-2025,Single Family Residential,2885 S Cortland Virgil Rd,Cortland,NY,13045,395000,4,3.0,Virgil,3296,435164,2015,,120,,Sold,,,https://www.redfin.com/NY/Cortland/2885-S-Cortland-Virgil-Rd-13045/home/125349910,CNYIS,S1579788,N,Y,42.5463363,-76.2114388
PAST SALE,April-14-2023,Vacant Land,1375 Simon Rd,Homer,NY,13077,35000,,,Scott,,130680,,,,,Sold,,,https://www.redfin.com/NY/Homer/1375-Simon-Rd-13077/home/125375207,CNYIS,S1456073,N,Y,42.719907,-76.182667
PAST SALE,March-7-2025,Single Family Residential,2 Glyndon Ave,Cortland,NY,13045,197000,2,1.0,Cortland,952,5507,1950,,207,,Sold,,,https://www.redfin.com/NY/Cortland/2-Glyndon-Ave-13045/home/125300630,CNYIS,S1585122,N,Y,42.6083806,-76.1967097
