SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,January-20-2026,Vacant Land,74 Michigan Hill Rd,Richford,NY,13835,250000,,,Harford,,4340318,,,,,Sold,,,https://www.redfin.com/NY/Richford/74-Michigan-Hill-Rd-13835/home/125268456,CNYIS,S1647392,N,Y,42.4102934,-76.1922746
PAST SALE,January-16-2026,Vacant Land,0 Snell Hill Rd,Cortland,NY,13045,29900,,,Cortlandville,,311454,,,,,Sold,,,https://www.redfin.com/NY/Cortland/Snell-Hill-Rd-13045/home/125310459,CNYIS,S1637743,N,Y,42.574622,-76.090695
PAST SALE,January-16-2026,Single Family Residential,684 Mclean Rd,Cortland,NY,13045,215000,4,1.0,Cortlandville,1698,39850,1950,,127,,Sold,,,https://www.redfin.com/NY/Cortland/684-McLean-Rd-13045/home/125415667,CNYIS,S1647658,N,Y,42.579234,-76.229444
PAST SALE,January-14-2026,Single Family Residential,464 Foster Moore Rd,Cortland,NY,13045,201400,3,2.0,Homer,2400,43560,1951,,84,,Sold,,,https://www.redfin.com/NY/Cortland/464-Foster-Moore-Rd-13045/home/125543492,CNYIS,S1612134,N,Y,42.6553288,-76.2433513
PAST SALE,January-12-2026,Vacant Land,2391 Vormwald Rd,Tully,NY,13159,35000,,,Preble,,108900,,,,,Sold,,,https://www.redfin.com/NY/Tully/2391-Vormwald-Rd-13159/home/171028121,CNYIS,S1640829,N,Y,42.75438,-76.113865
PAST SALE,January-9-2026,Mobile/Manufactured Home,652 Wood Rd,Marathon,NY,13803,169900,3,2.0,Lapeer,1352,43560,1997,,126,,Sold,,,https://www.redfin.com/NY/Marathon/652-Wood-Rd-13803/home/125424395,CNYIS,S1642143,N,Y,42.4395501,-76.0883406
PAST SALE,January-9-2026,Single Family Residential,437 Nye Rd,Cortland,NY,13045,358000,4,3.0,Virgil,1874,252648,2008,,191,,Sold,,,https://www.redfin.com/NY/Cortland/437-Nye-Rd-13045/home/125273166,CNYIS,S1607968,N,Y,42.5470319,-76.2468829
PAST SALE,January-8-2026,Single Family Residential,15 Broadway Ave,Cortland,NY,13045,150000,3,1.5,Lands/Teresa M Roberts,1170,5284,1920,,128,,Sold,,,https://www.redfin.com/NY/Cortland/15-Broadway-Ave-13045/home/125439805,CNYIS,S1616596,N,Y,42.5919626,-76.1927754
PAST SALE,January-8-2026,Single Family Residential,3752 Lyncort Dr,Cortland,NY,13045,259900,5,1.5,Lyncort Tr,1456,13068,1966,,179,,Sold,,,https://www.redfin.com/NY/Cortland/3752-Lyncourt-Dr-13045/home/125324013,CNYIS,S1644503,N,Y,42.5883907,-76.2341824
PAST SALE,January-6-2026,Townhouse,2879 Cincinnatus Rd,Cincinnatus,NY,13040,160400,4,2.0,Cincinnatus,2108,236095,1940,,76,,Sold,,,https://www.redfin.com/NY/Cincinnatus/2879-Cincinnatus-Rd-13040/home/125444256,CNYIS,S1633889,N,Y,42.5465467,-75.8954212
PAST SALE,January-5-2026,Multi-Family (2-4 Unit),123 N Main St,Cortland,NY,13045,120000,,1.5,Cortland,1570,6257,1976,,76,,Sold,,,https://www.redfin.com/NY/Cortland/123-N-Main-St-13045/home/196230433,IBRMLS,R1618971,N,Y,42.607832,-76.1841511
PAST SALE,January-5-2026,Single Family Residential,1136 The Park Unit A,Cortland,NY,13045,160000,2,2.0,Village Park Condo,1240,4792,1989,,129,257,Sold,,,https://www.redfin.com/NY/Cortland/1136-The-Park-13045/unit-A/home/125328966,CNYIS,S1625836,N,Y,42.5850663,-76.1991313
PAST SALE,January-5-2026,Vacant Land,2363 W State Route 221,Marathon,NY,13803,155000,,,Lapeer,,1968476,,,,,Sold,,,https://www.redfin.com/NY/Marathon/2363-State-Route-221-13803/home/125317790,CNYIS,S1635182,N,Y,42.432165,-76.119529
PAST SALE,December-31-2025,Multi-Family (2-4 Unit),10 Maple Ave,Cortland,NY,13045,293000,12,3.0,Cortland,2505,6437,1915,,117,,Sold,,,https://www.redfin.com/NY/Cortland/10-Maple-Ave-13045/home/125445628,CNYIS,S1584859,N,Y,42.6032604,-76.1814851
PAST SALE,December-30-2025,Single Family Residential,1087 State Route 221,Marathon,NY,13803,180500,5,2.5,Harford,1344,24883,1975,,134,,Sold,,,https://www.redfin.com/NY/Marathon/1087-State-Route-221-13803/home/125382958,CNYIS,S1633972,N,Y,42.4255382,-76.2030438
PAST SALE,December-30-2025,Single Family Residential,6414 Steger Rd,Preble,NY,13141,63500,4,2.0,Preble,1665,108029,1930,,38,,Sold,,,https://www.redfin.com/NY/Preble/6414-Steger-Rd-13141/home/125396306,CNYIS,S1643369,N,Y,42.7178609,-76.1529216
PAST SALE,December-30-2025,Single Family Residential,15 Hamlin St,Cortland,NY,13045,140000,3,1.5,Cortland,2256,6534,1900,,62,,Sold,,,https://www.redfin.com/NY/Cortland/15-Hamlin-St-13045/home/125318198,CNYIS,S1644513,N,Y,42.6023381,-76.1917886
PAST SALE,December-26-2025,Single Family Residential,4898 Health Camp Rd,Cortland,NY,13045,70500,3,1.0,Homer,1787,121968,1910,,39,,Sold,,,https://www.redfin.com/NY/Cortland/4898-Health-Camp-Rd-13045/home/125424136,CNYIS,S1644974,N,Y,42.6439692,-76.1465922
PAST SALE,December-24-2025,Single Family Residential,6887 State Route 281,Preble,NY,13141,212000,3,1.0,Preble,936,59242,1970,,226,,Sold,,,https://www.redfin.com/NY/Preble/6887-State-Route-281-13141/home/125569557,CNYIS,S1625802,N,Y,42.736381,-76.1485512
PAST SALE,December-24-2025,Single Family Residential,2254 Maricle Rd. Rd,Cincinnatus,NY,13040,420000,4,4.0,Freetown,2688,5466780,1980,,156,,Sold,,,https://www.redfin.com/NY/Cincinnatus/2254-Maricle-Rd-13040/home/125544606,CNYIS,S1627404,N,Y,42.5148352,-75.972441
PAST SALE,December-23-2025,Single Family Residential,4743 Clarks Rd,Cincinnatus,NY,13040,230000,4,2.0,Cincinnatus,3000,211702,1993,,77,,Sold,,,https://www.redfin.com/NY/Cincinnatus/4743-Clark-Rd-13040/home/125298367,CNYIS,S1621858,N,Y,42.557908,-75.9631033
PAST SALE,December-23-2025,Single Family Residential,137 Michigan Hill Rd,Richford,NY,13835,115000,1,1.0,Richford,928,27442,1970,,124,,Sold,,,https://www.redfin.com/NY/Richford/137-Michigan-Hill-Rd-13835/home/125416685,GBAOR,333395,N,Y,42.4139812,-76.1954937
PAST SALE,December-23-2025,Single Family Residential,6207 Sunnyside Dr,Homer,NY,13077,224900,3,1.0,Scott,1450,22500,1973,,155,,Sold,,,https://www.redfin.com/NY/Homer/6207-Sunnyside-Dr-13077/home/125538321,CNYIS,S1632373,N,Y,42.7069813,-76.2391834
PAST SALE,December-23-2025,Single Family Residential,9 Levydale Park,Cortland,NY,13045,175000,2,1.0,Cortland,1563,18300,1930,,112,,Sold,,,https://www.redfin.com/NY/Cortland/9-Levydale-Park-13045/home/125298110,CNYIS,S1655648,N,Y,42.5867068,-76.195801
PAST SALE,December-23-2025,Single Family Residential,2482 Ridge Rd,Mc Graw,NY,13101,300000,3,2.5,Cortlandville,1800,47480,1967,,167,,Sold,,,https://www.redfin.com/NY/Mc-Graw/2482-Ridge-Rd-13101/home/125403966,CNYIS,S1646779,N,Y,42.5841638,-76.1143879
PAST SALE,December-23-2025,Single Family Residential,1098 State Route 221,Marathon,NY,13803,168500,2,1.0,Harford,1199,108900,1860,,141,,Sold,,,https://www.redfin.com/NY/Marathon/1098-State-Route-221-13803/home/125363716,CNYIS,S1639410,N,Y,42.4254357,-76.2019697
PAST SALE,,Single Family Residential,24 Water St,Cortland,NY,13045,132500,2,1.5,,1086,6528,1920,,122,,,,,https://www.redfin.com/NY/Cortland/24-Water-St-13045/home/125450955,,,N,Y,42.5931402,-76.1920146
PAST SALE,,Single Family Residential,6 Squires St,Cortland,NY,13045,117500,2,1.0,,1260,3818,1890,,93,,,,,https://www.redfin.com/NY/Cortland/6-Squires-St-13045/home/125307943,,,N,Y,42.5906847,-76.1861487
PAST SALE,December-19-2025,Single Family Residential,2033 Artemis Dr,Cortland,NY,13045,375000,3,2.0,Arcadia Engineers,1764,39417,1976,,213,,Sold,,,https://www.redfin.com/NY/Cortland/2033-Artemis-Dr-13045/home/125325746,CNYIS,S1618501,N,Y,42.5124647,-76.1407509
PAST SALE,December-19-2025,Single Family Residential,10 E Academy St,Mc Graw,NY,13101,149000,3,1.0,Cortlandville,2310,9043,1900,,65,,Sold,,,https://www.redfin.com/NY/Mc-Graw/10-E-Academy-St-13101/home/125439977,CNYIS,S1640491,N,Y,42.5917649,-76.0928026
PAST SALE,December-19-2025,Single Family Residential,1660 White Bridge Rd,Homer,NY,13077,190000,4,1.0,White Bridge Mdws,1104,22973,1971,,172,,Sold,,,https://www.redfin.com/NY/Homer/1660-White-Bridge-Rd-13077/home/125527528,CNYIS,S1642039,N,Y,42.6854694,-76.1655353
PAST SALE,,Other,Cosmos Hill Rd,Cortland,NY,13045,127500,,,,,60984,,,,,,,,https://www.redfin.com/NY/Cortland/Cosmos-Hill-Rd-13045/home/125403556,,,N,Y,42.620845,-76.207289
PAST SALE,December-17-2025,Single Family Residential,2779 Maricle Rd,Cincinnatus,NY,13040,380000,4,2.5,Freetown,2300,482645,2006,,165,,Sold,,,https://www.redfin.com/NY/Cincinnatus/2779-Maricle-Rd-13040/home/125477516,UNYREIS,R1610172,N,Y,42.541303,-75.9867188
PAST SALE,,Single Family Residential,1965 Maxfield Rd,Cortland,NY,13045,30000,1,1.0,,866,8327,1900,,35,,,,,https://www.redfin.com/NY/Cortland/1965-Maxfield-Rd-13045/home/125491385,,,N,Y,42.6462343,-76.1449268
PAST SALE,December-15-2025,Single Family Residential,57 River St,Homer,NY,13077,147000,3,1.0,Homer,1530,3920,1900,,96,,Sold,,,https://www.redfin.com/NY/Homer/57-River-St-13077/home/125448253,CNYIS,S1630829,N,Y,42.6326784,-76.1747449
PAST SALE,December-12-2025,Vacant Land,Hoxie Gorge Rd,Marathon,NY,13803,120000,,,Freetown,,1060354,,,,,Sold,,,https://www.redfin.com/NY/Marathon/Hoxie-Gorge-Rd-13803/home/184480373,UNYREIS,R1643870,N,Y,42.529844,-76.050569
PAST SALE,December-12-2025,Single Family Residential,6192 Stevens Rd,Homer,NY,13077,622500,4,3.0,Homer,3332,2047320,1816,,187,,Sold,,,https://www.redfin.com/NY/Homer/6192-Stevens-Rd-13077/home/125405931,CNYIS,S1642121,N,Y,42.7059355,-76.1830162
PAST SALE,,Single Family Residential,15 Pine St,Cortland,NY,13045,100000,3,1.0,,1758,5480,1920,,57,,,,,https://www.redfin.com/NY/Cortland/15-Pine-St-13045/home/125377057,,,N,Y,42.589706,-76.1815209
PAST SALE,December-12-2025,Vacant Land,Cold Brook Rd,Homer,NY,13077,49900,,,Scott,,518364,,,,,Sold,,,https://www.redfin.com/NY/Homer/Cold-Brook-Rd-13077/home/125504403,CNYIS,S1641350,N,Y,42.708959,-76.191849
PAST SALE,December-11-2025,Single Family Residential,1661 Carter Slocum Rd,Marathon,NY,13803,295000,3,2.0,Marathon,2400,1894860,1994,,123,,Sold,,,https://www.redfin.com/NY/Marathon/1661-Carter-Slocum-Rd-13803/home/125410678,CNYIS,S1614953,N,Y,42.4884481,-75.99146
PAST SALE,,Single Family Residential,7428 Truxton Tully Rd,Tully,NY,13159,80000,4,2.0,,1320,87120,1975,,61,,,,,https://www.redfin.com/NY/Tully/7428-Truxton-Tully-Rd-13159/home/125499883,,,N,Y,42.7661734,-76.0672507
PAST SALE,December-10-2025,Single Family Residential,1910 Rittenhouse,Tully,NY,13159,697000,3,2.5,Preble,1968,151153,1970,,354,,Sold,,,https://www.redfin.com/NY/Tully/1910-Rittenhouse-Sq-13159/home/125468184,CNYIS,S1638364,N,Y,42.7728186,-76.1464224
PAST SALE,December-9-2025,Vacant Land,L9.3 Ahrens Rd,Cortlandville,NY,13045,144000,,,Cortland,,1014512,,,,,Sold,,,https://www.redfin.com/NY/Cortlandville/L9-3-Ahrens-Rd-13045/home/196687987,Global MLS,202522724,N,Y,42.578731,-76.161042
PAST SALE,December-8-2025,Single Family Residential,33 Cedar St,Cortland,NY,13045,215000,5,1.0,Lands/John Semeraro & Pat,1536,10578,1920,,140,,Sold,,,https://www.redfin.com/NY/Cortland/33-Cedar-St-13045/home/125379101,CNYIS,S1643211,N,Y,42.5952574,-76.1736725
PAST SALE,December-8-2025,Multi-Family (2-4 Unit),63 Groton Ave,Cortland,NY,13045,280000,8,4.0,Cortland,2808,11072,1900,,100,,Sold,,,https://www.redfin.com/NY/Cortland/63-Groton-Ave-13045/home/125389016,CNYIS,S1614459,N,Y,42.6009372,-76.1856418
PAST SALE,December-8-2025,Vacant Land,Lot 3 German Rd,Willet,NY,13863,26900,,,Willet,,2439360,,,,,Sold,,,https://www.redfin.com/NY/Willet/Lot-3-German-Rd-13863/home/192111191,UNYREIS,R1559690,N,Y,42.488143,-75.879496
PAST SALE,December-8-2025,Single Family Residential,2918 State Route 41,Cincinnatus,NY,13040,195000,3,1.0,Town/Cincinnatus,1184,830689,1954,,165,,Sold,,,https://www.redfin.com/NY/Cincinnatus/2918-State-Route-41-13040/home/125347370,CNYIS,S1636371,N,Y,42.5485225,-75.9662399
PAST SALE,,Townhouse,1996 Alpha Cir Unit 5A,Cortland,NY,13045,145000,1,1.0,,556,436,1978,,261,,,,,https://www.redfin.com/NY/Cortland/1996-Alpha-Cir-13045/unit-5A/home/125409062,,,N,Y,42.5085625,-76.1429536
PAST SALE,,Single Family Residential,1019 Church St,Cortland,NY,13045,45000,5,2.0,,2144,235224,1876,,21,,,,,https://www.redfin.com/NY/Cortland/1019-Church-St-13045/home/125443108,,,N,Y,42.5056381,-76.2102498
PAST SALE,December-5-2025,Vacant Land,Cheningo Solon Pond Rd,Taylor,NY,13040,47000,,,Taylor,,496584,,,,,Sold,,,https://www.redfin.com/NY/Taylor/Cheningo-Solon-Pond-Rd-13040/home/195100514,CNYIS,S1590396,N,Y,42.599894,-75.908285
PAST SALE,December-3-2025,Vacant Land,L9.2 Ahrens Rd,Cortlandville,NY,13045,125000,,,Cortland,,1014512,,,,,Sold,,,https://www.redfin.com/NY/Cortlandville/L9-2-Ahrens-Rd-13045/home/196687763,Global MLS,202522723,N,Y,42.578918,-76.159479
PAST SALE,December-3-2025,Mobile/Manufactured Home,2323 Parks Rd,Cortland,NY,13045,280000,3,2.0,Homer,1792,525334,1994,,156,,Sold,,,https://www.redfin.com/NY/Cortland/2323-Parks-Rd-13045/home/125369895,CNYIS,S1640412,N,Y,42.6339622,-76.1206927
PAST SALE,December-3-2025,Single Family Residential,17 Cedar St,Cortland,NY,13045,220000,4,1.5,Greater Cortland Co,1500,9500,1940,,147,,Sold,,,https://www.redfin.com/NY/Cortland/17-Cedar-St-13045/home/125462880,CNYIS,S1641537,N,Y,42.5963912,-76.1737565
PAST SALE,,Vacant Land,81 State Route 38,Richford,NY,13835,225000,3,2.0,,1798,857636,1879,,125,,,,,https://www.redfin.com/NY/Richford/81-State-Route-38-13835/home/184480395,,,N,Y,42.4121882,-76.2071551
PAST SALE,December-1-2025,Single Family Residential,65 Owego St,Cortland,NY,13045,109000,3,1.0,Cortland,1332,5265,1880,,82,,Sold,,,https://www.redfin.com/NY/Cortland/65-Owego-St-13045/home/125376735,CNYIS,S1597724,N,Y,42.5906083,-76.1853533
